FBgn0033527	CG11777	Gene Expression
FBgn0261862	whd	Gene Expression
FBgn0266627	CR45134	Gene Expression
FBgn0033528	trsn	Gene Expression
FBgn0033529	CG17765	Gene Expression
FBgn0264817	pre-lola-G	Gene Expression
FBgn0283521	lola	Gene Expression
FBgn0263466	snoRNA:lola-a	Gene Expression
FBgn0263481	snoRNA:lola-b	Gene Expression
FBgn0263482	snoRNA:lola-c	Gene Expression
FBgn0263483	snoRNA:lola-d	Gene Expression
FBgn0266628	CR45135	Gene Expression
FBgn0283426	acal	Gene Expression
FBgn0263102	psq	Gene Expression
FBgn0033538	CG11883	Gene Expression
FBgn0033539	Git	Gene Expression
FBgn0033540	Elp2	Gene Expression
FBgn0033541	CG12934	Gene Expression
FBgn0265645	CR44452	Gene Expression
FBgn0267949	CR46229	Gene Expression
FBgn0024836	stan	Gene Expression
FBgn0005586	Rab3	Gene Expression
FBgn0033542	CG12309	Gene Expression
FBgn0033543	CG12338	Gene Expression
FBgn0033544	CG7220	Gene Expression
FBgn0024956	Mat1	Gene Expression
FBgn0053144	CG33144	Gene Expression
FBgn0263802	CR43605	Gene Expression
FBgn0265345	CR44299	Gene Expression
FBgn0265346	CR44300	Gene Expression
FBgn0265347	CR44301	Gene Expression
FBgn0050018	mthl13	Gene Expression
FBgn0027499	wde	Gene Expression
FBgn0033547	CG12935	Gene Expression
FBgn0033548	CG7637	Gene Expression
FBgn0033549	mms4	Gene Expression
FBgn0033550	CG12341	Gene Expression
FBgn0033551	CG7222	Gene Expression
FBgn0086898	dgo	Gene Expression
FBgn0029134	Prosbeta5	Gene Expression
FBgn0033554	Lsm10	Gene Expression
FBgn0033555	RpS15Ab	Gene Expression
FBgn0033556	CG12343	Gene Expression
FBgn0033557	CG12325	Gene Expression
FBgn0033558	CG12344	Gene Expression
FBgn0027525	LTV1	Gene Expression
FBgn0050015	CG30015	Gene Expression
FBgn0266629	CR45136	Gene Expression
FBgn0265348	CR44302	Gene Expression
FBgn0050016	CG30016	Gene Expression
FBgn0263510	nclb	Gene Expression
FBgn0010356	Taf5	Gene Expression
FBgn0033564	Pex6	Gene Expression
FBgn0061356	CG18003	Gene Expression
FBgn0033566	CG18004	Gene Expression
FBgn0262412	mir-1008	Gene Expression
FBgn0050020	CG30020	Gene Expression
FBgn0017414	cag	Gene Expression
FBgn0033569	CG12942	Gene Expression
FBgn0033570	ND-B14	Gene Expression
FBgn0033571	Rpb5	Gene Expression
FBgn0033572	polyph	Gene Expression
FBgn0033573	Obp47a	Gene Expression
FBgn0033574	Spn47C	Gene Expression
FBgn0266763	CR45228	Gene Expression
FBgn0040765	luna	Gene Expression
FBgn0262817	CG43188	Gene Expression
FBgn0262818	CG43189	Gene Expression
FBgn0050489	Cyp12d1-p	Gene Expression
FBgn0053503	Cyp12d1-d	Gene Expression
FBgn0033578	BBS4	Gene Expression
FBgn0033579	CG13229	Gene Expression
FBgn0033580	CG13231	Gene Expression
FBgn0033581	CG12391	Gene Expression
FBgn0040764	CG13230	Gene Expression
FBgn0003396	shn	Gene Expression
FBgn0033582	CG9084	Gene Expression
FBgn0037084	Syx6	Gene Expression
FBgn0033584	CG7737	Gene Expression
FBgn0050021	metro	Gene Expression
FBgn0033587	CG13218	Gene Expression
FBgn0033588	CG13228	Gene Expression
FBgn0033589	CG13227	Gene Expression
FBgn0085252	CG34223	Gene Expression
FBgn0033590	CG13217	Gene Expression
FBgn0085253	CG34224	Gene Expression
FBgn0033591	CG13216	Gene Expression
FBgn0033592	CG13215	Gene Expression
FBgn0033593	Listericin	Gene Expression
FBgn0033594	CG13226	Gene Expression
FBgn0085254	CG34225	Gene Expression
FBgn0050029	CR30029	Gene Expression
FBgn0085256	CG34227	Gene Expression
FBgn0262572	CG43112	Gene Expression
FBgn0026386	Or47a	Gene Expression
FBgn0033597	Cpr47Ea	Gene Expression
FBgn0033598	Cpr47Eb	Gene Expression
FBgn0033599	CG13223	Gene Expression
FBgn0033600	Cpr47Ec	Gene Expression
FBgn0033601	Cpr47Ed	Gene Expression
FBgn0033602	Cpr47Ee	Gene Expression
FBgn0033603	Cpr47Ef	Gene Expression
FBgn0010423	TpnC47D	Gene Expression
FBgn0086519	Cpr47Eg	Gene Expression
FBgn0033605	CG9067	Gene Expression
FBgn0041174	Vhl	Gene Expression
FBgn0033607	CG9062	Gene Expression
FBgn0033608	CG13220	Gene Expression
FBgn0033609	Fbl6	Gene Expression
FBgn0033610	CG18335	Gene Expression
FBgn0015582	dare	Gene Expression
FBgn0050033	CG30033	Gene Expression
FBgn0040763	CG18336	Gene Expression
FBgn0259238	CG42336	Gene Expression
FBgn0033615	CG7741	Gene Expression
FBgn0033614	Obp47b	Gene Expression
FBgn0025373	Fpps	Gene Expression
FBgn0033616	CG7745	Gene Expression
FBgn0016047	nompA	Gene Expression
FBgn0262574	CG43114	Gene Expression
FBgn0026385	Or47b	Gene Expression
FBgn0003382	sha	Gene Expression
FBgn0043470	lambdaTry	Gene Expression
FBgn0043471	kappaTry	Gene Expression
FBgn0011556	zetaTry	Gene Expression
FBgn0011554	etaTry	Gene Expression
FBgn0011555	thetaTry	Gene Expression
FBgn0003863	alphaTry	Gene Expression
FBgn0010425	epsilonTry	Gene Expression
FBgn0010357	betaTry	Gene Expression
FBgn0010359	gammaTry	Gene Expression
FBgn0050031	CG30031	Gene Expression
FBgn0050025	CG30025	Gene Expression
FBgn0010358	deltaTry	Gene Expression
FBgn0033623	CG13202	Gene Expression
FBgn0015001	iotaTry	Gene Expression
FBgn0011987	tRNA:SeC-TCA-1-1	Gene Expression
FBgn0033624	CG12384	Gene Expression
FBgn0001276	ix	Gene Expression
FBgn0024188	san	Gene Expression
FBgn0041241	Gr47b	Gene Expression
FBgn0033627	CG13204	Gene Expression
FBgn0021795	Tapdelta	Gene Expression
FBgn0033628	CG13203	Gene Expression
FBgn0033629	Tsp47F	Gene Expression
FBgn0033631	Sod3	Gene Expression
FBgn0082585	sprt	Gene Expression
FBgn0050022	CG30022	Gene Expression
FBgn0050257	tRNA:Thr-TGT-2-1	Gene Expression
FBgn0050506	tRNA:Thr-TGT-2-2	Gene Expression
FBgn0266573	tRNA:Thr-TGT-2-3	Gene Expression
FBgn0266574	tRNA:Thr-TGT-2-4	Gene Expression
FBgn0033633	Smyd4-3	Gene Expression
FBgn0050026	CG30026	Gene Expression
FBgn0054054	CG34054	Gene Expression
FBgn0015872	Drip	Gene Expression
FBgn0040503	CG7763	Gene Expression
FBgn0264271	CR43771	Gene Expression
FBgn0033635	Prip	Gene Expression
FBgn0260499	qvr	Gene Expression
FBgn0000581	E(Pc)	Gene Expression
FBgn0001269	inv	Gene Expression
FBgn0000577	en	Gene Expression
FBgn0033636	tou	Gene Expression
FBgn0082993	snoRNA:Psi28S-1936	Gene Expression
FBgn0086658	snoRNA:Psi28S-1180	Gene Expression
FBgn0264508	CR43907	Gene Expression
FBgn0086712	Egm	Gene Expression
FBgn0033638	CG9005	Gene Expression
FBgn0033639	CG9003	Gene Expression
FBgn0085257	CG34228	Gene Expression
FBgn0050254	tRNA:Arg-TCT-1-1	Gene Expression
FBgn0011915	tRNA:Met-CAT-1-1	Gene Expression
FBgn0044020	Roc2	Gene Expression
FBgn0033640	CG13198	Gene Expression
FBgn0011916	tRNA:Met-CAT-1-2	Gene Expression
FBgn0050035	Tret1-1	Gene Expression
FBgn0033644	Tret1-2	Gene Expression
FBgn0040491	Buffy	Gene Expression
FBgn0033645	CG13196	Gene Expression
FBgn0010516	wal	Gene Expression
FBgn0062449	CG13197	Gene Expression
FBgn0053471	Ir48a	Gene Expression
FBgn0033648	Ir48b	Gene Expression
FBgn0266926	CR45377	Gene Expression
FBgn0033649	pyr	Gene Expression
FBgn0033652	ths	Gene Expression
FBgn0033650	CG13193	Gene Expression
FBgn0260007	CG42493	Gene Expression
FBgn0033651	Ir48c	Gene Expression
FBgn0033653	CG13192	Gene Expression
FBgn0033654	Sobp	Gene Expression
FBgn0259832	CG34229	Gene Expression
FBgn0033656	S2P	Gene Expression
FBgn0262819	CG43190	Gene Expression
FBgn0265363	CR44304	Gene Expression
FBgn0033657	Sln	Gene Expression
FBgn0013756	Mtor	Gene Expression
FBgn0085259	CG34230	Gene Expression
FBgn0033658	Twdlbeta	Gene Expression
FBgn0033659	Damm	Gene Expression
FBgn0260436	CG42531	Gene Expression
FBgn0260437	CR42532	Gene Expression
FBgn0033661	CG13185	Gene Expression
FBgn0260932	cuff	Gene Expression
FBgn0033663	ERp60	Gene Expression
FBgn0284245	eEF1alpha1	Gene Expression
FBgn0015543	snoRNA:Me28S-A1322	Gene Expression
FBgn0260959	MCPH1	Gene Expression
FBgn0033665	Zip48C	Gene Expression
FBgn0033667	reb	Gene Expression
FBgn0265364	CR44305	Gene Expression
FBgn0265371	CR44312	Gene Expression
FBgn0033668	exp	Gene Expression
FBgn0033669	PI31	Gene Expression
FBgn0026573	ADD1	Gene Expression
FBgn0050036	CG30036	Gene Expression
FBgn0050037	CG30037	Gene Expression
FBgn0053145	GalT1	Gene Expression
FBgn0011704	RnrS	Gene Expression
FBgn0085260	CG34231	Gene Expression
FBgn0033672	rho-7	Gene Expression
FBgn0033673	CG8298	Gene Expression
FBgn0266858	CR45319	Gene Expression
FBgn0266857	CR45318	Gene Expression
FBgn0004839	otk	Gene Expression
FBgn0265365	CR44306	Gene Expression
FBgn0267728	otk2	Gene Expression
FBgn0259985	Mppe	Gene Expression
FBgn0260012	pds5	Gene Expression
FBgn0033677	CG8321	Gene Expression
FBgn0262820	CG43191	Gene Expression
FBgn0010339	128up	Gene Expression
FBgn0004463	RpIII128	Gene Expression
FBgn0024732	Drep1	Gene Expression
FBgn0050039	CG30039	Gene Expression
FBgn0265373	CG44314	Gene Expression
FBgn0028407	Drep3	Gene Expression
FBgn0033679	CG8888	Gene Expression
FBgn0033680	CG13186	Gene Expression
FBgn0086677	jeb	Gene Expression
FBgn0033683	CG18343	Gene Expression
FBgn0026176	SkpB	Gene Expression
FBgn0027495	Smyd4-4	Gene Expression
FBgn0033685	OSCP1	Gene Expression
FBgn0033686	Hen1	Gene Expression
FBgn0027504	CG8878	Gene Expression
FBgn0033687	CG8407	Gene Expression
FBgn0033688	Prp8	Gene Expression
FBgn0262300	mir-988	Gene Expression
FBgn0263485	scaRNA:PsiU2-55	Gene Expression
FBgn0040759	CG13177	Gene Expression
FBgn0085261	CG34232	Gene Expression
FBgn0014184	Oda	Gene Expression
FBgn0023167	SmD3	Gene Expression
FBgn0267913	CR46194	Gene Expression
FBgn0286007	mir-281-2	Gene Expression
FBgn0286006	mir-281-1	Gene Expression
FBgn0010621	CCT5	Gene Expression
FBgn0033690	EndoG	Gene Expression
FBgn0266802	CR45264	Gene Expression
FBgn0033691	CG8860	Gene Expression
FBgn0033692	wash	Gene Expression
FBgn0053964	CG33964	Gene Expression
FBgn0033693	CG13175	Gene Expression
FBgn0000426	SmF	Gene Expression
FBgn0025454	Cyp6g1	Gene Expression
FBgn0033696	Cyp6g2	Gene Expression
FBgn0033697	Cyp6t3	Gene Expression
FBgn0033698	CG8858	Gene Expression
FBgn0033699	RpS11	Gene Expression
FBgn0083989	snoRNA:Me28S-C3420b	Gene Expression
FBgn0083988	snoRNA:Me28S-C3420a	Gene Expression
FBgn0266814	CR45276	Gene Expression
FBgn0020377	Sr-CII	Gene Expression
FBgn0033701	CG13171	Gene Expression
FBgn0033702	CG8854	Gene Expression
FBgn0265372	CR44313	Gene Expression
FBgn0033703	CG13170	Gene Expression
FBgn0263020	CG43315	Gene Expression
FBgn0263021	CG43316	Gene Expression
FBgn0262889	CG43244	Gene Expression
FBgn0265374	CR44315	Gene Expression
FBgn0033705	CG13168	Gene Expression
FBgn0033706	Vha36-2	Gene Expression
FBgn0000253	Cam	Gene Expression
FBgn0264501	CR43900	Gene Expression
FBgn0261611	CG42700	Gene Expression
FBgn0266809	CR45271	Gene Expression
FBgn0033708	CG8850	Gene Expression
FBgn0061197	CG13164	Gene Expression
FBgn0033710	CG17739	Gene Expression
FBgn0050203	CG30203	Gene Expression
FBgn0050046	CG30046	Gene Expression
FBgn0265375	CR44316	Gene Expression
FBgn0033712	mIF3	Gene Expression
FBgn0033713	CG8841	Gene Expression
FBgn0264560	garz	Gene Expression
FBgn0050249	tRNA:His-GTG-1-1	Gene Expression
FBgn0050250	tRNA:His-GTG-1-2	Gene Expression
FBgn0050251	tRNA:His-GTG-1-3	Gene Expression
FBgn0033715	CG8490	Gene Expression
FBgn0011878	tRNA:His-GTG-1-4	Gene Expression
FBgn0011877	tRNA:His-GTG-2-1Psi	Gene Expression
FBgn0054021	CG34021	Gene Expression
FBgn0033716	Den1	Gene Expression
FBgn0033717	CG8839	Gene Expression
FBgn0266111	ana3	Gene Expression
FBgn0050047	CG30047	Gene Expression
FBgn0050049	CG30049	Gene Expression
FBgn0050043	CG30043	Gene Expression
FBgn0053013	CR33013	Gene Expression
FBgn0053012	CG33012	Gene Expression
FBgn0033720	CG13160	Gene Expression
FBgn0033721	CG13159	Gene Expression
FBgn0050045	Cpr49Aa	Gene Expression
FBgn0050042	Cpr49Ab	Gene Expression
FBgn0033723	CG13155	Gene Expression
FBgn0033724	CG8501	Gene Expression
FBgn0033725	Cpr49Ac	Gene Expression
FBgn0033726	Cpr49Ad	Gene Expression
FBgn0033727	Or49a	Gene Expression
FBgn0050048	CG30048	Gene Expression
FBgn0033728	Cpr49Ae	Gene Expression
FBgn0033729	Cpr49Af	Gene Expression
FBgn0033730	Cpr49Ag	Gene Expression
FBgn0050050	CG30050	Gene Expression
FBgn0053626	CG33626	Gene Expression
FBgn0053627	CG33627	Gene Expression
FBgn0033731	Cpr49Ah	Gene Expression
FBgn0033732	CG13157	Gene Expression
FBgn0261853	CG42782	Gene Expression
FBgn0267691	CR46027	Gene Expression
FBgn0033733	CG8834	Gene Expression
FBgn0033734	CG8520	Gene Expression
FBgn0033735	CG8525	Gene Expression
FBgn0033736	CG13154	Gene Expression
FBgn0033737	Nup54	Gene Expression
FBgn0262840	CG43204	Gene Expression
FBgn0033738	DUBAI	Gene Expression
FBgn0050051	Tmem18	Gene Expression
FBgn0033739	Dyb	Gene Expression
FBgn0050334	CG30334	Gene Expression
FBgn0010238	Lac	Gene Expression
FBgn0033740	dgt5	Gene Expression
FBgn0033741	CG8545	Gene Expression
FBgn0033742	CG8550	Gene Expression
FBgn0033744	Dh44-R2	Gene Expression
FBgn0085263	CG34234	Gene Expression
FBgn0045063	fdl	Gene Expression
FBgn0050044	s-cup	Gene Expression
FBgn0033748	vis	Gene Expression
FBgn0033749	achi	Gene Expression
FBgn0033750	CG13151	Gene Expression
FBgn0033751	CG8818	Gene Expression
FBgn0033752	CG8569	Gene Expression
FBgn0053632	CG33632	Gene Expression
FBgn0011592	fra	Gene Expression
FBgn0053752	CG33752	Gene Expression
FBgn0050056	CG30056	Gene Expression
FBgn0053775	CG33775	Gene Expression
FBgn0033753	Cyp301a1	Gene Expression
FBgn0033754	Ak6	Gene Expression
FBgn0003527	stil	Gene Expression
FBgn0033755	ClC-b	Gene Expression
FBgn0022764	Sin3A	Gene Expression
FBgn0050055	CR30055	Gene Expression
FBgn0266817	CR45279	Gene Expression
FBgn0027356	Amph	Gene Expression
FBgn0264510	CR43909	Gene Expression
FBgn0004435	Galphaq	Gene Expression
FBgn0266487	CG45086	Gene Expression
FBgn0050054	CG30054	Gene Expression
FBgn0033756	CG17760	Gene Expression
FBgn0033757	muskelin	Gene Expression
FBgn0053792	CG33792	Gene Expression
FBgn0028683	spt4	Gene Expression
FBgn0061360	CG33672	Gene Expression
FBgn0061359	CG33671	Gene Expression
FBgn0011604	Iswi	Gene Expression
FBgn0033760	CG8785	Gene Expression
FBgn0033761	CG8778	Gene Expression
FBgn0033762	ZnT49B	Gene Expression
FBgn0033763	CG8646	Gene Expression
FBgn0261673	nemy	Gene Expression
FBgn0261625	GLS	Gene Expression
FBgn0033766	CG8771	Gene Expression
FBgn0033767	CG13148	Gene Expression
FBgn0050053	CG30053	Gene Expression
FBgn0050052	Obp49a	Gene Expression
FBgn0033769	CG8768	Gene Expression
FBgn0033770	wuc	Gene Expression
FBgn0261545	CG42663	Gene Expression
FBgn0033773	Mos	Gene Expression
FBgn0026619	Taz	Gene Expression
FBgn0026741	mRpL18	Gene Expression
FBgn0011227	ox	Gene Expression
FBgn0020930	Dgkepsilon	Gene Expression
FBgn0086904	Nacalpha	Gene Expression
FBgn0033774	CG12374	Gene Expression
FBgn0266804	CR45266	Gene Expression
FBgn0003326	sca	Gene Expression
FBgn0266630	CR45137	Gene Expression
FBgn0040755	CG17580	Gene Expression
FBgn0265646	CR44453	Gene Expression
FBgn0033775	Cyp9h1	Gene Expression
FBgn0028963	Or49b	Gene Expression
FBgn0250842	CG17575	Gene Expression
FBgn0050488	antr	Gene Expression
FBgn0050486	CG30486	Gene Expression
FBgn0267024	CR45468	Gene Expression
FBgn0033777	CG17574	Gene Expression
FBgn0266633	CR45140	Gene Expression
FBgn0000181	bic	Gene Expression
FBgn0263446	CR43469	Gene Expression
FBgn0033778	CG3790	Gene Expression
FBgn0025692	Lfg	Gene Expression
FBgn0263445	CR43468	Gene Expression
FBgn0002069	AspRS	Gene Expression
FBgn0013305	Nmda1	Gene Expression
FBgn0266634	CR45141	Gene Expression
FBgn0003975	vg	Gene Expression
FBgn0267957	CR46237	Gene Expression
FBgn0285940	CR46336	Gene Expression
FBgn0285941	CR46337	Gene Expression
FBgn0265654	CR44461	Gene Expression
FBgn0010488	NAT1	Gene Expression
FBgn0033781	CG13319	Gene Expression
FBgn0033782	sug	Gene Expression
FBgn0033783	CG17019	Gene Expression
FBgn0033784	SCCRO3	Gene Expression
FBgn0033785	Sans	Gene Expression
FBgn0050487	CG30487	Gene Expression
FBgn0004512	Mdr49	Gene Expression
FBgn0265186	CG44251	Gene Expression
FBgn0265185	CG44250	Gene Expression
FBgn0033787	CG13321	Gene Expression
FBgn0005624	Psc	Gene Expression
FBgn0265427	CR44339	Gene Expression
FBgn0053798	CG33798	Gene Expression
FBgn0265623	Su(z)2	Gene Expression
FBgn0033788	CG13323	Gene Expression
FBgn0033789	CG13324	Gene Expression
FBgn0033791	Drl-2	Gene Expression
FBgn0265429	CG44341	Gene Expression
FBgn0033792	CG13325	Gene Expression
FBgn0033793	CG3955	Gene Expression
FBgn0033794	CG13326	Gene Expression
FBgn0259876	Cap-G	Gene Expression
FBgn0263998	Ack-like	Gene Expression
FBgn0020370	TppII	Gene Expression
FBgn0085468	ND-MWFE	Gene Expression
FBgn0020391	Nrk	Gene Expression
FBgn0033798	CG15870	Gene Expression
FBgn0033799	GLaz	Gene Expression
FBgn0086532	Spt-I	Gene Expression
FBgn0266635	CR45142	Gene Expression
FBgn0053138	AGBE	Gene Expression
FBgn0053137	CG33137	Gene Expression
FBgn0033802	CG17724	Gene Expression
FBgn0053182	Kdm4B	Gene Expression
FBgn0028991	seq	Gene Expression
FBgn0027079	ValRS	Gene Expression
FBgn0005654	Orc3	Gene Expression
FBgn0085344	CG34315	Gene Expression
FBgn0033806	FLASH	Gene Expression
FBgn0085341	CG34312	Gene Expression
FBgn0050058	CG30058	Gene Expression
FBgn0085264	CG34235	Gene Expression
FBgn0033807	AQP	Gene Expression
FBgn0033808	CG4627	Gene Expression
FBgn0033809	CG4630	Gene Expression
FBgn0033810	CG4646	Gene Expression
FBgn0040754	CG17059	Gene Expression
FBgn0043010	Fsn	Gene Expression
FBgn0011763	Dp	Gene Expression
FBgn0264539	CR43918	Gene Expression
FBgn0033812	Pex13	Gene Expression
FBgn0033813	fsd	Gene Expression
FBgn0033814	CG4670	Gene Expression
FBgn0033815	CG4676	Gene Expression
FBgn0033816	CG4679	Gene Expression
FBgn0033817	GstE14	Gene Expression
FBgn0266816	CR45278	Gene Expression
FBgn0002789	Mp20	Gene Expression
FBgn0033818	CG4712	Gene Expression
FBgn0033819	CG4714	Gene Expression
FBgn0265443	CR44343	Gene Expression
FBgn0033820	CG4716	Gene Expression
FBgn0033821	CG10799	Gene Expression
FBgn0259219	CG42319	Gene Expression
FBgn0052843	Dh31-R	Gene Expression
FBgn0033826	CG4734	Gene Expression
FBgn0033827	CG17047	Gene Expression
FBgn0265104	CR44206	Gene Expression
FBgn0262391	mir-184	Gene Expression
FBgn0033828	CG17048	Gene Expression
FBgn0266851	CR45312	Gene Expression
FBgn0033830	CG10814	Gene Expression
FBgn0263774	CG43691	Gene Expression
FBgn0041579	AttC	Gene Expression
FBgn0033834	CG4744	Gene Expression
FBgn0283462	IMPPP	Gene Expression
FBgn0033836	CG18278	Gene Expression
FBgn0267026	CR45470	Gene Expression
FBgn0053470	CG33470	Gene Expression
FBgn0260475	CG30059	Gene Expression
FBgn0259221	CG42321	Gene Expression
FBgn0265272	CG30060	Gene Expression
FBgn0011881	tRNA:Ile-AAT-1-3	Gene Expression
FBgn0011909	tRNA:Leu-CAA-2-1	Gene Expression
FBgn0011882	tRNA:Ile-AAT-1-4	Gene Expression
FBgn0011883	tRNA:Ile-AAT-1-5	Gene Expression
FBgn0011884	tRNA:Ile-AAT-1-6	Gene Expression
FBgn0011885	tRNA:Ile-AAT-1-7	Gene Expression
FBgn0011910	tRNA:Leu-CAA-1-1	Gene Expression
FBgn0050065	CG30065	Gene Expression
FBgn0019928	Ser8	Gene Expression
FBgn0050509	tRNA:Ile-AAT-1-8	Gene Expression
FBgn0013765	cnn	Gene Expression
FBgn0050062	CG30062	Gene Expression
FBgn0086757	cbs	Gene Expression
FBgn0000119	arr	Gene Expression
FBgn0262821	CG43192	Gene Expression
FBgn0033842	cbc	Gene Expression
FBgn0040477	cid	Gene Expression
FBgn0033844	bbc	Gene Expression
FBgn0004638	drk	Gene Expression
FBgn0033845	mars	Gene Expression
FBgn0033846	mip120	Gene Expression
FBgn0024556	mEFTu1	Gene Expression
FBgn0260964	Vmat	Gene Expression
FBgn0033848	CG13330	Gene Expression
FBgn0033850	CG13331	Gene Expression
FBgn0033851	CG13332	Gene Expression
FBgn0011896	tRNA:Lys-CTT-1-10	Gene Expression
FBgn0033853	CG6145	Gene Expression
FBgn0053156	CG33156	Gene Expression
FBgn0014877	Roe1	Gene Expression
FBgn0033855	link	Gene Expression
FBgn0083006	snoRNA:Psi28S-1153	Gene Expression
FBgn0263472	snoRNA:2R:9445205	Gene Expression
FBgn0263459	snoRNA:2R:9445410	Gene Expression
FBgn0033856	CG13334	Gene Expression
FBgn0261989	CG42807	Gene Expression
FBgn0261990	CG42808	Gene Expression
FBgn0265496	CR44365	Gene Expression
FBgn0265497	CR44366	Gene Expression
FBgn0027581	CG6191	Gene Expression
FBgn0266489	CG45088	Gene Expression
FBgn0033859	fand	Gene Expression
FBgn0033860	S-Lap5	Gene Expression
FBgn0262360	CG43058	Gene Expression
FBgn0085265	CG34236	Gene Expression
FBgn0033861	CG12464	Gene Expression
FBgn0000633	CG17716	Gene Expression
FBgn0033862	CG6209	Gene Expression
FBgn0033863	CG13337	Gene Expression
FBgn0033864	CG18368	Gene Expression
FBgn0266391	CR45031	Gene Expression
FBgn0266392	CR45032	Gene Expression
FBgn0033865	CG6220	Gene Expression
FBgn0033866	CG6280	Gene Expression
FBgn0033867	Cpr50Ca	Gene Expression
FBgn0033868	S-Lap7	Gene Expression
FBgn0264358	CR43810	Gene Expression
FBgn0264359	CR43811	Gene Expression
FBgn0033869	Cpr50Cb	Gene Expression
FBgn0261041	stj	Gene Expression
FBgn0000662	fl(2)d	Gene Expression
FBgn0033871	CG13339	Gene Expression
FBgn0033872	CG6329	Gene Expression
FBgn0033873	CG6337	Gene Expression
FBgn0033874	CG6347	Gene Expression
FBgn0033875	CG6357	Gene Expression
FBgn0033876	Syngr	Gene Expression
FBgn0050484	CG30484	Gene Expression
FBgn0050485	CG30485	Gene Expression
FBgn0283553	mir-9379	Gene Expression
FBgn0033879	CG6543	Gene Expression
FBgn0033880	CG6553	Gene Expression
FBgn0265498	CR44367	Gene Expression
FBgn0086356	tum	Gene Expression
FBgn0263697	Uba3	Gene Expression
FBgn0033883	CG16935	Gene Expression
FBgn0033884	CG13344	Gene Expression
FBgn0013733	shot	Gene Expression
FBgn0033885	DJ-1alpha	Gene Expression
FBgn0262739	AGO1	Gene Expression
FBgn0050481	mRpL53	Gene Expression
FBgn0053155	CG33155	Gene Expression
FBgn0033886	Rpn13	Gene Expression
FBgn0013770	Cp1	Gene Expression
FBgn0261975	CG42806	Gene Expression
FBgn0275436	PheRS-m	Gene Expression
FBgn0033887	St4	Gene Expression
FBgn0033888	CG18568	Gene Expression
FBgn0033889	CG6701	Gene Expression
FBgn0033890	Ctf4	Gene Expression
FBgn0033891	CG8067	Gene Expression
FBgn0020620	RN-tre	Gene Expression
FBgn0002643	mam	Gene Expression
FBgn0263539	mir-4978	Gene Expression
FBgn0033893	CG18371	Gene Expression
FBgn0040752	Prosap	Gene Expression
FBgn0259183	CG42287	Gene Expression
FBgn0259184	CG42288	Gene Expression
FBgn0262215	mir-989	Gene Expression
FBgn0033897	Rcd1	Gene Expression
FBgn0086895	pea	Gene Expression
FBgn0040751	CG13018	Gene Expression
FBgn0033899	CG13016	Gene Expression
FBgn0033900	CysRS-m	Gene Expression
FBgn0033901	O-fut1	Gene Expression
FBgn0033902	eIF3m	Gene Expression
FBgn0033903	CG8323	Gene Expression
FBgn0033904	CG18327	Gene Expression
FBgn0033905	CG18324	Gene Expression
FBgn0265499	CR44368	Gene Expression
FBgn0033906	CG8331	Gene Expression
FBgn0033907	mRpS16	Gene Expression
FBgn0000289	cg	Gene Expression
FBgn0050069	CG30069	Gene Expression
FBgn0033911	VGAT	Gene Expression
FBgn0005613	Sox15	Gene Expression
FBgn0033912	RpS23	Gene Expression
FBgn0262407	mir-308	Gene Expression
FBgn0033913	CG8468	Gene Expression
FBgn0261276	Opa1	Gene Expression
FBgn0262427	mir-1016	Gene Expression
FBgn0033915	CG8485	Gene Expression
FBgn0033916	Usp20-33	Gene Expression
FBgn0033917	SmydA-1	Gene Expression
FBgn0010241	Mdr50	Gene Expression
FBgn0001220	Hsc70-5	Gene Expression
FBgn0033918	CG8531	Gene Expression
FBgn0027538	beta4GalNAcTA	Gene Expression
FBgn0033919	CG8547	Gene Expression
FBgn0261270	SelD	Gene Expression
FBgn0261269	conv	Gene Expression
FBgn0263397	Ih	Gene Expression
FBgn0033921	tej	Gene Expression
FBgn0085408	Shroom	Gene Expression
FBgn0033924	CG8613	Gene Expression
FBgn0033925	CG8617	Gene Expression
FBgn0033926	Arc1	Gene Expression
FBgn0033927	CR10102	Gene Expression
FBgn0033928	Arc2	Gene Expression
FBgn0033929	Tfb1	Gene Expression
FBgn0085213	CG34184	Gene Expression
FBgn0085471	CG34442	Gene Expression
FBgn0085472	CG34443	Gene Expression
FBgn0085473	CG34444	Gene Expression
FBgn0050067	Obp50a	Gene Expression
FBgn0050072	Obp50c	Gene Expression
FBgn0050073	Obp50b	Gene Expression
FBgn0050074	Obp50d	Gene Expression
FBgn0085214	CG34185	Gene Expression
FBgn0033931	Obp50e	Gene Expression
FBgn0050075	CG30075	Gene Expression
FBgn0033932	Dh44-R1	Gene Expression
FBgn0033933	CG10104	Gene Expression
FBgn0265500	CR44369	Gene Expression
FBgn0033934	CG17385	Gene Expression
FBgn0033935	Sin1	Gene Expression
FBgn0033936	Achl	Gene Expression
FBgn0013725	phyl	Gene Expression
FBgn0266815	CR45277	Gene Expression
FBgn0284250	Oaz	Gene Expression
FBgn0265655	CR44462	Gene Expression
FBgn0267824	PRAS40	Gene Expression
FBgn0024698	Cpsf160	Gene Expression
FBgn0261823	Asx	Gene Expression
FBgn0033942	Cpr51A	Gene Expression
FBgn0050197	CG30197	Gene Expression
FBgn0265974	ttv	Gene Expression
FBgn0050076	CG30076	Gene Expression
